word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
amiss;"

1. : [1mnot being in accordance with right order[0m. 

2. : faulty, imperfect. There&#39:s nothing/something amiss with the engine.";3;2023-07-28;2023-08-11;;;;un raté;477;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/am/amiss_en_us_1.mp3
crushing;informal : [1mto experience an intense and usually passing infatuation[0m : to have a crush on someone.;6;2023-08-04;2023-09-08;;;;écrasement;478;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cr/crushing_en_us_1.mp3
biting;adjective. [1mnipping: smarting: keen[0m: biting cold: a biting sensation on the tongue. cutting: sarcastic: a biting remark.;9;2023-07-13;2023-09-07;;;;mordant;479;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bi/biting_en_us_1.mp3
thereupon; [1mimmediately after something that is mentioned[0m: He thereupon produced a knife and stabbed the assailant.;2;2023-08-06;2023-08-13;;;;alors;480;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/th/thereupon_en_us_1.mp3
wept;verb (used without object),wept [wept], weep·ing [wee-ping]. [1mto express grief, sorrow, or any overpowering emotion by shedding tears: shed tears: cry[0m: to weep for joy:to weep with rage.;1;2023-08-07;2023-08-08;;;;pleuré;481;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/we/wept_en_us_1.mp3
nerves;": sinew, tendon. strain every nerve. 

2. : any of the filamentous bands of nervous tissue that connect parts of the nervous system with the other organs, conduct nerve impulses, and are made up of axons and dendrites together with protective and supportive structures.";22;2023-07-28;2024-01-24;;;;nerfs;482;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ne/nerves_en_us_1.mp3
surgical;"

1. a : [1mof or relating to the process of performing a medical operation[0m : of or relating to surgery.";9;2023-07-13;2023-09-07;;;;chirurgical;483;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/surgical_en_us_1.mp3
lumber;[1mwood that has been cut into various lengths for building[0m.;1;2023-08-06;2023-08-09;;;;bois de charpente;484;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/lu/lumber_en_us_1.mp3
leaping;verb (used without object),leaped or leapt [lept, leept], leap·ing. [1mto spring through the air from one point or position to another: jump[0m: to leap over a ditch. to move or act quickly or suddenly: to leap aside: She leaped at the opportunity.;5;2023-08-04;2023-09-01;;;;saut;485;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/leaping_en_us_1.mp3
deceived;: [1mto make someone believe something that is not true[0m : to practice deceit. also : to give a false impression.;3;2023-08-04;2023-08-18;;;;trompé;486;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/deceived_en_us_1.mp3
wholesale;: [1mto sell (something) in quantity usually for resale[0m. intransitive verb. : to sell in quantity usually for resale.;5;2023-08-04;2023-09-01;;;;de gros;487;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/wh/wholesale_en_us_1.mp3
chemists;"plural chemists. Britannica Dictionary definition of CHEMIST. [count] 

1. : [1ma person who studies or does research in the science of chemistry[0m.";9;2023-07-14;2023-09-08;;;;chimistes;488;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ch/chemists_en_us_1.mp3
maw;: [1mthe throat, gullet, or jaws especially of a voracious animal[0m.;2;2023-08-03;2023-08-10;;;;gueule;489;N/A
purchased;: [1mto obtain by paying money or its equivalent[0m : buy.;6;2023-07-31;2023-09-04;;;;acheté;490;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pu/purchased_en_us_1.mp3
appalling;: [1minspiring horror, dismay, or disgust[0m. living under appalling conditions. appalling savagery.;1;2023-08-06;2023-08-09;;;;épouvantable;491;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/appalling_en_us_1.mp3
pallor;pallor. noun. pal·​lor ˈpal-ər. : [1mdeficiency of color especially of the face[0m : paleness.;5;2023-08-06;2023-09-03;;;;pâleur;492;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pa/pallor_en_us_1.mp3
attempted;: [1mhaving been tried without success[0m. an attempted suicide. an attempted takeover. especially, law : characterized by an intent to commit and effort taken to commit a specified crime that fails or is prevented.;6;2023-07-31;2023-09-04;;;;tenté;493;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/at/attempted_en_us_1.mp3
bigness;noun. [1mthe fact or condition of being large in size, extent, amount, etc.[0m;5;2023-07-15;2023-08-12;;;;grandeur;494;N/A
summons;noun,plural sum·mons·es. [1man authoritative command, message, or signal by which one is summoned[0m. a request, demand, or call to do something: a summons to surrender.;5;2023-07-31;2023-08-28;;;;assignation;495;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/summons_en_us_1.mp3
malefactor;": [1mone who commits an offense against the law[0m. especially : felon. He favors harsh punishment for chronic malefactors. 

2. : one who does ill toward another.";5;2023-08-03;2023-08-31;;;;malfaiteur;496;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/malefactor_en_us_1.mp3
stillness;noun. [1msilence: quiet: hush[0m. the absence of motion.;1;2023-08-06;2023-08-09;;;;calme;497;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/stillness_en_us_1.mp3
aroused;: [1mto excite (someone) sexually[0m : to cause sexual arousal in (someone);2;2023-08-05;2023-08-12;;;;excité;498;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ar/aroused_en_us_1.mp3
brute;noun. /bruːt/ /bruːt/ ​(sometimes humorous) [1ma man who treats people in an unkind, cruel way[0m.;6;2023-07-31;2023-09-04;;;;N/A;499;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/br/brute_en_us_1.mp3
chattering;"

1. : [1mto utter rapid short sounds suggestive of language but inarticulate and indistinct[0m. squirrels chattered angrily. 

2. : to talk idly, incessantly, or fast.";5;2023-07-15;2023-08-12;;;;bavardage;500;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ch/chattering_en_us_1.mp3
kettle;: [1ma metallic vessel usually used for boiling liquids[0m. especially : teakettle.;2;2023-08-07;2023-08-10;;;;bouilloire;501;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ke/kettle_en_us_1.mp3
commonplace;: [1mcommonly found or seen[0m : ordinary, unremarkable. a commonplace occurrence. the large mergers that had become commonplace. Computers are commonplace in classrooms.;2;2023-08-06;2023-08-13;;;;banal;502;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/commonplace_en_us_1.mp3
crushed;[1mto press something very hard so that it is broken or its shape is destroyed[0m: The package had been badly crushed in the post. Add three cloves of crushed garlic. His arm was badly crushed in the car accident.;5;2023-07-31;2023-08-28;;;;écrasé;503;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cr/crushed_en_us_1.mp3
hearkening;: [1mto give respectful attention[0m. the humble folk who hearkened to these evangelists G. M. Stephenson.;3;2023-08-04;2023-08-18;;;;écouter;504;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/he/hearkening_en_us_1.mp3
pious;a. : [1mmarked by or showing reverence for deity and devotion to divine worship[0m. b. : marked by conspicuous religiosity. a hypocrite—a thing all pious words and uncharitable deeds Charles Reade.;5;2023-07-13;2023-08-10;;;;pieux;505;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pi/pious_en_us_1.mp3
blasphemies;blasphemy. noun. blas·​phe·​my ˈblas-fə-mē plural blasphemies. : the crime of insulting or showing contempt or lack of reverence for God or a religion and its doctrines and writings and especially God as perceived by Christianity and Christian doctrines and writings.;9;2023-07-14;2023-09-08;;;;blasphèmes;506;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bl/blasphemies_en_us_1.mp3
foresee;​[1mto think something is going to happen in the future: to know about something before it happens[0m synonym predict.;2;2023-08-07;2023-08-10;;;;prévoir;507;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fo/foresee_en_us_1.mp3
shipwreck;"

1. : [1ma wrecked ship[0m. 

2. : the destruction or loss of a ship.";5;2023-08-03;2023-08-31;;;;Naufrage;508;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sh/shipwreck_en_us_1.mp3
hansom;"

1. [1ma low-hung, two-wheeled, covered vehicle drawn by one horse, for two passengers, with the driver being mounted on an elevated seat behind and the reins running over the roof[0m. 

2. any similar horse-drawn vehicle.";1;2023-08-06;2023-08-09;;;;hanson;509;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/hansom_en_us_1.mp3
carpenter;: [1ma worker who builds or repairs wooden structures or their structural parts[0m. carpenter.;4;2023-07-31;2023-08-21;;;;menuisier;510;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/carpenter_en_us_1.mp3
doubtless;: [1mfree from doubt[0m : certain. doubtlessly adverb. doubtlessness noun.;9;2023-07-14;2023-09-08;;;;sans aucun doute;511;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/do/doubtless_en_us_1.mp3
acuteness;[1mthe quality of being very good, accurate, and showing an ability to notice very small differences[0m: He is remembered for the acuteness of his intellect.;2;2023-08-04;2023-08-11;;;;acuité;512;N/A
icy;": [1mintensely cold[0m. 

2. : characterized by coldness : frigid. an icy stare. also : steely.";9;2023-07-15;2023-09-09;;;;glacé;513;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ic/icy_en_us_1.mp3
pity;: [1msympathetic sorrow for one suffering, distressed, or unhappy[0m.;4;2023-08-04;2023-08-25;;;;pitié;514;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pi/pity_en_us_1.mp3
tincture;tincture \TINK-cher\ noun. 1 : [1ma solution of a medicinal substance in an alcoholic solvent[0m. 2 a : a characteristic quality : cast. b : a slight admixture : trace. 3 : color, tint.;5;2023-08-07;2023-09-04;;;;teinture;515;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ti/tincture_en_us_1.mp3
prodigy;;5;2023-07-22;2023-08-19;;;;prodige;516;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/pr/prodigy_en_us_1.mp3
transcendental;adjective. [1mtranscendent, surpassing, or superior[0m. being beyond ordinary or common experience, thought, or belief: supernatural.;5;2023-08-07;2023-09-04;;;;transcendantal;517;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/tr/transcendental_en_us_1.mp3
dwell;[1mto live or stay as a permanent resident: reside[0m. to live or continue in a given condition or state: to dwell in happiness.;2;2023-08-06;2023-08-13;;;;demeurer;518;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/dw/dwell_en_us_1.mp3
struggling;[1mto try or fight very hard in order to do or get something[0m: struggle with/against sth For years she struggled with the department to get her ideas accepted.;5;2023-07-23;2023-08-20;;;;en difficulté;519;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/st/struggling_en_us_1.mp3
attired;[=[1mwearing formal clothing[0m] especially : to clothe in fancy or rich garments. dancers attired in colorful costumes. attire.;4;2023-08-07;2023-08-21;;;;vêtu;520;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/at/attired_en_us_1.mp3
alas;alas. interjection. ə-ˈlas. [1mused to express unhappiness, pity, or concern[0m.;4;2023-08-03;2023-08-24;;;;Hélas;521;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/alas_en_us_1.mp3
utterly;: [1mto an absolute or extreme degree[0m : to the full extent : in an utter manner : absolutely, entirely, totally.;5;2023-08-03;2023-08-31;;;;tout à fait;522;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ut/utterly_en_us_1.mp3
subsided;verb (used without object),sub·sid·ed, sub·sid·ing. [1mto sink to a low or lower level[0m. to become quiet, less active, or less violent: abate: The laughter subsided.;2;2023-08-06;2023-08-13;;;;calmé;523;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/subsided_en_us_1.mp3
bonds;[1mto develop a close connection or strong relationship with someone, or to make someone do this[0m: The aim was to bond the group into a closely knit team.;5;2023-07-15;2023-08-12;;;;obligations;524;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/bonds_en_us_1.mp3
freshness;Definitions of freshness. [1mthe property of being pure and fresh (as if newly made): not stale or deteriorated[0m.;3;2023-08-05;2023-08-19;;;;fraîcheur;525;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fr/freshness_en_us_1.mp3
deposed;"transitive verb. 

1. : [1mto remove from a throne or other high position[0m. plotting to depose the king. a deposed military leader.";3;2023-08-04;2023-08-18;;;;déchu;526;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/deposed_en_us_1.mp3
slumbered;[1mto sleep, especially lightly: doze: drowse[0m. to be in a state of inactivity, negligence, quiescence, or calm: Vesuvius is slumbering.;1;2023-08-06;2023-08-09;;;;assoupi;527;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/sl/slumbered_en_us_1.mp3
characters;"

1. [count] : [1mthe way someone thinks, feels, and behaves[0m : someone&#39:s personality — usually singular. He rarely shows his true character—that of a kind and sensitive person. This is a side of her character that few people have seen. the different aspects/facets of her character.";5;2023-07-13;2023-08-10;;;;personnages;528;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ch/characters_en_us_1.mp3
undignified;Britannica Dictionary definition of UNDIGNIFIED. [more undignified: most undignified] : [1mnot serious or formal[0m : not dignified. Some people thought her behavior was undignified. [=silly, embarrassing];5;2023-07-29;2023-08-26;;;;indigne;529;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/un/undignified_en_us_1.mp3
disguise;disguise, cloak, mask mean [1mto alter the dress or appearance of so as to conceal the identity or true nature[0m. disguise implies a change in appearance or behavior that misleads by presenting a different apparent identity.;5;2023-07-31;2023-08-28;;;;déguisement;530;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/di/disguise_en_us_1.mp3
feared;"feared: fearing: fears. transitive verb. 

1. : [1mto be afraid of[0m : expect with alarm.";22;2023-07-28;2024-01-24;;;;craignait;531;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fe/feared_en_us_1.mp3
awakened; [1mto stop sleeping or to make someone stop sleeping[0m: They were awakened by the sound of gunfire. I awakened at dawn to find him beside me.;5;2023-07-28;2023-08-25;;;;réveillé;532;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/aw/awakened_en_us_1.mp3
conceal;[1mto hide: withdraw or remove from observation: cover or keep from sight[0m: He concealed the gun under his coat.;3;2023-08-01;2023-08-15;;;;cacher;533;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/conceal_en_us_1.mp3
sinner;Britannica Dictionary definition of SINNER. [count] : [1msomeone who has done something wrong according to religious or moral law[0m : someone who has sinned.;5;2023-08-03;2023-08-31;;;;pécheur;534;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/si/sinner_en_us_1.mp3
