word_to_learn;meaning;interval;last_review;next_review;known_word;learned_on;add_on_known_words;translation;row;audio
acercó;[1mPoner cerca o a menor distancia de lugar o tiempo[0m. Acercó la radio para escuchar las noticias. U.;2;2023-07-31;2023-08-07;;;;approché;771;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ac/acercar_es_us_1.mp3
callejón;Calle o paso largo y estrecho entre paredes, casas o elevaciones del terreno.;2;2023-08-02;2023-08-09;;;;ruelle;772;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/callej%C3%B3n_es_us_1.mp3
rostros;Cara de una persona.;2;2023-07-31;2023-08-07;;;;visages;773;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ro/rostros_es_us_1.mp3
incapaz;"
1. adj. [1mQue no tiene capacidad o aptitud para algo[0m.";4;2023-07-28;2023-08-18;;;;incapable;774;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/incapaz_es_us_1.mp3
cerré;N/A;3;2023-07-28;2023-08-11;;;;j'ai fermé;775;N/A
fortuna;Causa, que no se puede determinar con exactitud, a la que se atribuyen los sucesos buenos o malos.;4;2023-07-28;2023-08-18;;;;fortune;776;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fo/fortuna_es_us_1.mp3
escaleras;Construcción o estructura constituida por una sucesión de escalones que sirve para subir y bajar los pisos de un edificio o para poner en comunicación dos superficies a distinto nivel.;4;2023-07-28;2023-08-18;;;;escaliers;777;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/escaleras_es_us_1.mp3
alcantarillas;Conducto subterráneo construido para recoger el agua de la lluvia y las aguas residuales de una población.;1;2023-07-31;2023-08-03;;;;les égouts;778;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/alcantarillas_es_us_1.mp3
blau;N/A;3;2023-07-27;2023-08-10;;;;bleu;779;N/A
tucker;N/A;1;2023-07-31;2023-08-03;;;;cueilleur;780;N/A
encontró;tr. [1mDar con alguien o algo sin buscarlo[0m. U. t. c. prnl.;3;2023-08-01;2023-08-15;;;;trouvé;781;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/encontrar_es_us_1.mp3
balas;Proyectil que disparan las armas de fuego, generalmente macizo y terminado en una punta cónica.;2;2023-08-03;2023-08-10;;;;balles;782;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/balas_es_us_1.mp3
asentí;[1mAdmitir como cierto o conveniente lo que otra persona ha afirmado o propuesto antes[0m.;3;2023-08-03;2023-08-17;;;;J'ai hoché la tête;783;N/A
tendió;N/A;1;2023-07-31;2023-08-03;;;;tenu bon;784;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/te/tender_es_us_1.mp3
tomé;Division principale (d'un ouvrage).;1;2023-08-03;2023-08-06;;;;tome;785;N/A
colegio;Institución destinada a la enseñanza primaria o secundaria.;4;2023-07-31;2023-08-21;;;;collège;786;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/colegio_es_us_1.mp3
aquél;Indica una persona o cosa que está lejos, pero a la vista, de la persona que habla y de la persona que escucha.;2;2023-07-31;2023-08-07;;;;ce;787;N/A
bolsillo;Especie de bolsa formada en una prenda de vestir u otro objeto (bolso, maleta, etc.): es una pieza normalmente cosida por todas sus partes menos una.;2;2023-07-31;2023-08-07;;;;poche;788;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/bo/bolsillo_es_us_1.mp3
espaldas;Parte posterior del cuerpo humano que va desde los hombros hasta la cintura.;2;2023-07-28;2023-08-04;;;;dos;789;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/espaldas_es_us_1.mp3
asunto;Cosa o hecho que sucede o interesa, en el que se piensa, del que se trata o sobre el cual se realizan gestiones.;1;2023-08-03;2023-08-06;;;;affaire;790;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/as/asunto_es_us_1.mp3
conducía;"
1. tr. [1mTransportar a alguien o algo de una parte a otra[0m.";4;2023-07-28;2023-08-18;;;;a conduit;791;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/conducir_es_us_1.mp3
desperté;N/A;2;2023-08-02;2023-08-09;;;;réveillé;792;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/despertar_es_us_1.mp3
contemplaba;[1mConsiderar o tener presente algo o a alguien[0m.;3;2023-07-29;2023-08-12;;;;envisagé;793;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/contemplar_es_us_1.mp3
contemplé;"
1. [1mRegarder longuement quelque chose, quelqu&#39:un avec beaucoup d&#39:attention, en s&#39:absorbant dans cette observation[0m : Contempler le ciel. 
2. Regarder quelque chose avec admiration : D&#39:ici vous pouvez contempler ce magnifique paysage.";3;2023-07-29;2023-08-12;;;;contemplated;794;N/A
yacía;"
1. intr. Dicho de una persona: [1mEstar echada o tendida[0m.";1;2023-07-31;2023-08-03;;;;poser;795;N/A
cúpula;Bóveda de curvatura uniforme que se erige sobre una base circular de sección semicircular, apuntada o bulbosa y cubre un edificio o parte de él.;2;2023-07-31;2023-08-07;;;;Dôme;796;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/c%C3%BA/c%C3%BApula_es_us_1.mp3
respondió;"
1. tr. [1mContestar algo para resolver lo que se pregunta o para atender una comunicación[0m. U.";4;2023-07-29;2023-08-19;;;;a répondu;797;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/re/responder_es_us_1.mp3
víctor;"<span><span jscontroller=""BicQqd"" jsname=""XtloMb"">Del lat. <span jsaction=""click:sKUsF"" role=""tooltip"" tabindex=""0""><g-bubble jscontroller=""QVaUhf"" data-ci="""" data-du=""200"" data-tp=""5"" jsaction=""R9S7w:VqIRre:"" jsshadow=""""><span jsname=""d6wfac"" class=""c5aZPb"" data-enable-toggle-animation=""true"" data-extra-container-classes=""ZLo7Eb"" data-hover-hide-delay=""1000"" data-hover-open-delay=""500"" data-send-open-event=""true"" data-theme=""0"" data-width=""250"" role=""button"" tabindex=""0"" jsaction=""vQLyHf"" jsslot="""" data-ved=""2ahUKEwiH95OR4J2AAxXejZUCHZxwC7AQmpgGegQIFRAD""><span jsname=""ukx3I"" class=""JPfdse"" data-bubble-link="""" data-segment-text=""victor"">victor";1;2023-08-02;2023-08-05;;;;Victor;798;N/A
capa;[1mAquello que cubre o baña alguna cosa[0m.;1;2023-08-03;2023-08-06;;;;couche;799;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/capa_es_us_1.mp3
apunté;Escrito breve y esquemático sobre cualquier asunto.;1;2023-07-31;2023-08-03;;;;note;800;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ap/apuntar_es_us_1.mp3
criaturas;Ser creado por la divinidad.;4;2023-07-31;2023-08-21;;;;créatures;801;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/cr/criaturas_es_us_1.mp3
vacía;[recipiente, espacio] Que no contiene nada.;3;2023-07-29;2023-08-12;;;;vide;802;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/va/vac%C3%ADa_es_us_1.mp3
motivo;Que mueve o es capaz de mover.;4;2023-07-31;2023-08-21;;;;raison;803;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mo/motivo_es_us_1.mp3
viena;N/A;2;2023-07-31;2023-08-07;;;;seul;804;N/A
éxito;Resultado, en especial feliz, de una empresa o acción emprendida, o de un suceso.;2;2023-07-28;2023-08-04;;;;succès;805;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/%C3%A9x/%C3%A9xito_es_us_1.mp3
fría;N/A;3;2023-07-29;2023-08-12;;;;froid;806;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fr/fr%C3%ADa_es_us_1.mp3
ajedrez;Juego de mesa en el que se enfrentan dos jugadores, cada uno de los cuales tiene 16 piezas de valores diversos que puede mover, según ciertas reglas, sobre un tablero dividido en 64 cuadros alternativamente blancos y negros: gana el jugador que consigue dar mate al rey de su contrincante.;2;2023-07-28;2023-08-04;;;;échecs;807;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/aj/ajedrez_es_us_1.mp3
madrid;N/A;11;2023-07-21;2024-01-17;1;2023-07-21;;N/A;808;N/A
portal;Parte interior e inmediata a la puerta principal de una casa, edificio u otra construcción que sirve de paso a la escalera, el ascensor u otras dependencias.;3;2023-07-25;2023-08-08;;;;portail;809;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/po/portal_es_us_1.mp3
compuerta;Portón de gruesos tablones, encajado por ambos lados en una ranura a lo largo de la cual puede deslizarse: sirve en los canales o esclusas fluviales para graduar o cortar el paso del agua.;3;2023-07-28;2023-08-11;;;;portail;810;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/compuerta_es_us_1.mp3
cornisa;Saliente o voladizo, generalmente adornado con molduras, que remata el borde superior de la pared de un edificio o de un muro.;3;2023-08-01;2023-08-15;;;;corniche;811;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/cornisa_es_us_1.mp3
lulú;N/A;1;2023-07-31;2023-08-03;;;;lulu;812;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/lu/lul%C3%BA_es_us_1.mp3
encendió;tr. [1mIncitar, inflamar, enardecer[0m.;2;2023-07-31;2023-08-07;;;;allumé;813;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/en/encender_es_us_1.mp3
finales;N/A;4;2023-07-28;2023-08-18;;;;finales;814;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/fi/finales_es_us_1.mp3
habitaciones;Parte separada por paredes o tabiques en que se divide una casa u otro edificio, especialmente la que está destinada a dormir.;3;2023-07-21;2023-08-04;;;;chambres;815;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ha/habitaciones_es_us_1.mp3
mantenía;N/A;3;2023-07-31;2023-08-14;;;;gardé;816;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ma/mantener_es_us_1.mp3
abandonar;Dejar sola o sin atención ni cuidado a una persona, animal o cosa.;3;2023-07-21;2023-08-04;;;;abandonner;817;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ab/abandonar_es_us_1.mp3
cenizas;N/A;1;2023-07-31;2023-08-03;;;;cendres;818;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ce/cenizas_es_us_1.mp3
miradas;Acción de mirar o dirigir la vista hacia algo.;4;2023-07-29;2023-08-19;;;;regards;819;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mi/miradas_es_us_1.mp3
barrio;Parte de una población de extensión relativamente grande, que contiene un agrupamiento social espontáneo y que tiene un carácter peculiar, físico, social, económico o étnico por el que se identifica.;3;2023-07-28;2023-08-11;;;;quartier;820;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ba/barrio_es_us_1.mp3
seres;Persona, animal o cosa que existe, especialmente si está viva.;3;2023-07-31;2023-08-14;;;;êtres;821;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/se/seres_es_us_1.mp3
resultó;N/A;4;2023-07-29;2023-08-19;;;;s'est avéré;822;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/re/resultar_es_us_1.mp3
cabellera;Cabello suelto, especialmente el que cae sobre los hombros sin recoger ni trenzar.;2;2023-08-01;2023-08-08;;;;cheveux;823;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/cabellera_es_us_1.mp3
infernal;Del infierno o relacionado con él.;3;2023-07-22;2023-08-05;;;;infernal;824;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/infernal_es_us_1.mp3
responder;Decir [una persona] algo, de forma oral o escrita, en relación con la pregunta, la petición o la demanda que alguien le hace.;4;2023-07-29;2023-08-19;;;;répondeur;825;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/re/responder_es_us_1.mp3
lanzó;N/A;2;2023-07-31;2023-08-07;;;;Il a lancé;826;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/la/lanzar_es_us_1.mp3
repente;Movimiento inesperado y brusco de una persona o de un animal.;1;2023-07-31;2023-08-03;;;;soudain;827;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/re/repente_es_us_1.mp3
alba;Período que transcurre desde que aparece en el horizonte la luz del sol hasta que sale el sol y se hace de día.;2;2023-07-31;2023-08-07;;;;Lever du soleil;828;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/alba_es_us_1.mp3
sorprendió;tr. [1mConmover, suspender o maravillar con algo imprevisto, raro o incomprensible[0m. U.;3;2023-07-28;2023-08-11;;;;surpris;829;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/sorprender_es_us_1.mp3
os;Forma de la segunda persona del plural para el objeto directo e indirecto sin preposición.;2;2023-07-31;2023-08-07;;;;toi;830;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/os/os_es_us_1.mp3
corriente;Que no destaca por nada especial y se encuentra en lo que se considera normal.;2;2023-08-02;2023-08-09;;;;actuel;831;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/corriente_es_us_1.mp3
cerró;N/A;2;2023-07-28;2023-08-04;;;;colline;832;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ce/cerrar_es_us_1.mp3
contemplar;Observar con atención, interés y detenimiento una realidad, especialmente cuando es tranquila y placentera o cuando se hace con pasividad.;3;2023-07-22;2023-08-05;;;;contempler;833;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/contemplar_es_us_1.mp3
leyenda;Narración popular que cuenta un hecho real o fabuloso adornado con elementos fantásticos o maravillosos del folclore, que en su origen se transmite de forma oral.;3;2023-08-03;2023-08-17;;;;légende;834;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/le/leyenda_es_us_1.mp3
símbolo;Signo que establece una relación de identidad con una realidad, generalmente abstracta, a la que evoca o representa.;3;2023-07-21;2023-08-04;;;;symbole;835;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/s%C3%AD/s%C3%ADmbolo_es_us_1.mp3
echar;Hacer que una cosa vaya a parar a determinado lugar dándole impulso o poniéndola en él.;1;2023-08-02;2023-08-05;;;;lancer;836;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ec/echar_es_us_1.mp3
acero;Aleación de hierro con pequeñas cantidades de carbono y que adquiere con el temple gran dureza y elasticidad.;1;2023-07-31;2023-08-03;;;;acier;837;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ac/acero_es_us_1.mp3
estructura;Conjunto de relaciones que mantienen entre sí las partes de un todo.;4;2023-07-29;2023-08-19;;;;structure;838;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/es/estructura_es_us_1.mp3
alejó;[1mDistanciar, llevar a alguien o algo lejos o más lejos[0m. U. t. c. prnl.;2;2023-08-03;2023-08-10;;;;chassa;839;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/al/alejar_es_us_1.mp3
sucediendo;"
1. tr. [1mIr detrás de alguien o de algo, seguirlo en el tiempo o en el espacio[0m. El día sucede a la noche.";2;2023-07-28;2023-08-04;;;;événement;840;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/suceder_es_us_1.mp3
certeza;Conocimiento seguro y claro que se tiene de algo.;3;2023-07-28;2023-08-11;;;;certitude;841;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ce/certeza_es_us_1.mp3
suspiró;Aspiración fuerte y prolongada seguida de una espiración profunda y a veces acompañada de un suave gemido, que generalmente está motivada por un sentimiento de pena, dolor, alivio o deseo.;3;2023-07-29;2023-08-12;;;;soupir;842;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/su/suspirar_es_us_1.mp3
alcé;N/A;1;2023-08-02;2023-08-05;;;;élan;843;N/A
inundó;N/A;3;2023-07-29;2023-08-12;;;;inondé;844;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/in/inundar_es_us_1.mp3
voces;Sonido producido por el ser humano o los animales cuando el aire es expulsado a través de la laringe y hace que vibren las cuerdas vocales.;3;2023-07-22;2023-08-05;;;;des voix;845;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vo/voces_es_us_1.mp3
mozo;[persona] Que está en el período de la vida entre la niñez y la edad adulta, en especial si está soltero.;2;2023-08-02;2023-08-09;;;;serveur;846;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/mo/mozo_es_us_1.mp3
ocupaba;tr. [1mLlenar un espacio o lugar[0m.;4;2023-07-28;2023-08-18;;;;occupé;847;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/oc/ocupar_es_us_1.mp3
vivido;N/A;2;2023-07-28;2023-08-04;;;;vif;848;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/vi/vivido_es_us_1.mp3
adelante;En dirección hacia un lugar que se considera que está delante de otro que se toma como referencia.;1;2023-08-02;2023-08-05;;;;avant;849;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ad/adelante_es_us_1.mp3
consiguió;tr. [1mAlcanzar, obtener o lograr lo que se pretende o desea[0m.;1;2023-07-31;2023-08-03;;;;a obtenu;850;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/co/conseguir_es_us_1.mp3
podían;N/A;4;2023-07-28;2023-08-18;;;;ils pourraient;851;N/A
deseaba;N/A;3;2023-08-03;2023-08-17;;;;souhaité;852;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/de/desear_es_us_1.mp3
solas;[persona] Que está sin compañía o que no tiene familiares o amigos.;3;2023-07-21;2023-08-04;;;;seul;853;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/so/solas_es_us_1.mp3
caballos;Mamífero équido, macho, de tamaño mediano o grande, pelo corto de color generalmente uniforme y orejas cortas: se domestica con facilidad y suele usarse para la monta: hay muchas especies diferentes.;3;2023-07-28;2023-08-11;;;;les chevaux;854;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ca/caballos_es_us_1.mp3
ramblas;"f. [1mLecho natural de las aguas pluviales cuando caen copiosamente[0m. 
2. f.";3;2023-07-21;2023-08-04;;;;rambles;855;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/ra/ramblas_es_us_1.mp3
importaba;intr. [1mConvenir, interesar, afectar profundamente, ser de mucha entidad o consecuencia[0m.;3;2023-07-28;2023-08-11;;;;importait;856;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/im/importar_es_us_1.mp3
tercer;N/A;3;2023-08-03;2023-08-17;;;;troisième;857;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/te/tercer_es_us_1.mp3
brutal;Que es violento, cruel e inhumano.;3;2023-07-21;2023-08-04;;;;brutal;858;https://ssl.gstatic.com/dictionary/static/pronunciation/2022-03-02/audio/br/brutal_es_us_1.mp3
